m, sec
1, 2.5829802310140451e-06
1, 2.5932327087497598e-06
1, 2.6000227321347083e-06
1, 2.608447977090443e-06
1, 2.6013304035003477e-06
1, 2.6563454517483211e-06
1, 2.6436672835606289e-06
1, 2.5900832247121452e-06
2, 2.6102349739595635e-06
2, 2.6271948212889007e-06
2, 2.6314625352266396e-06
2, 2.6362045217040547e-06
2, 2.6354238249959471e-06
2, 2.6267848347322513e-06
2, 2.7555996778901117e-06
2, 2.6062759009482913e-06
2, 2.6004844784809387e-06
2, 2.6081852685361145e-06
2, 2.6133048996388421e-06
2, 2.6042443843087228e-06
2, 2.6028282169638008e-06
2, 2.6096503182377145e-06
2, 3.1309111937903252e-06
2, 2.7250401336935044e-06
2, 2.5922107417335371e-06
2, 2.5963440860303611e-06
2, 2.5931749746389856e-06
2, 2.5984051026037855e-06
2, 2.6195690599672307e-06
2, 2.6033026031833762e-06
2, 2.6205064075765065e-06
2, 2.594270621507969e-06
2, 2.6078810611257182e-06
2, 2.5933072980417141e-06
2, 2.6088378479977659e-06
2, 2.5861967340234507e-06
2, 2.5712260007312612e-06
2, 2.6013166721834071e-06
2, 2.6290050031646274e-06
2, 2.6538147885769579e-06
2, 2.6093852735526104e-06
2, 2.6389751850485546e-06
2, 2.6271282048679395e-06
2, 2.6217972996724536e-06
2, 3.2509273832659916e-06
2, 2.5885184186058581e-06
2, 2.586602628103727e-06
2, 2.6071919335764577e-06
2, 2.6211924089285378e-06
2, 2.6042469989464056e-06
2, 2.6229372817021445e-06
2, 2.6073630786647802e-06
2, 2.6062814144234052e-06
2, 2.6574405521236252e-06
2, 2.614509281331459e-06
2, 2.625015577620255e-06
2, 2.6194250843748292e-06
2, 2.6262498002864256e-06
2, 2.6346873497686482e-06
2, 2.6051553581813723e-06
2, 2.6736655725842028e-06
2, 2.623306741374711e-06
2, 2.6276751188632371e-06
2, 2.6214539863767149e-06
2, 2.5827042601586553e-06
2, 2.6026202395881209e-06
2, 2.6084258720428799e-06
2, 2.5821733181892026e-06
2, 2.5895762100683903e-06
2, 2.582496453302824e-06
2, 2.5737995431304596e-06
2, 2.5883043025156182e-06
2, 2.6061902431442057e-06
2, 2.5949649214926456e-06
2, 2.5895318749076824e-06
2, 2.554191465708116e-06
2, 2.5600003948799533e-06
2, 2.5989843585304199e-06
2, 2.5782152114570742e-06
2, 2.5536704138898983e-06
2, 2.5526985075912501e-06
2, 2.5962450139981639e-06
2, 2.5923225459144505e-06
2, 2.5973688534821611e-06
2, 2.5965464930909777e-06
2, 2.5906492914773721e-06
2, 2.5864437604445236e-06
2, 2.5911530639509037e-06
2, 2.5792244616026262e-06
2, 2.5763718918907159e-06
2, 2.5721659061382704e-06
2, 2.5751467636164854e-06
2, 2.6249732318577842e-06
2, 2.6290736089838253e-06
2, 2.62632505637973e-06
2, 2.6002598470000183e-06
2, 2.5915285486581305e-06
2, 2.5792848824690784e-06
2, 2.5892398880864558e-06
2, 2.5810859131129152e-06
2, 2.5752608982353337e-06
2, 2.6209563526177429e-06
2, 2.6089423198251778e-06
2, 2.6279759727166053e-06
2, 2.6027755263304981e-06
2, 2.5773358974363659e-06
2, 2.5664569584378244e-06
2, 2.608577066308884e-06
4, 2.6132461298782281e-06
4, 2.606440984357426e-06
4, 2.6001662368755788e-06
4, 2.5856802093375957e-06
4, 2.5969948749191287e-06
4, 2.571488594770228e-06
4, 2.6044248807099979e-06
4, 2.59143865422773e-06
4, 2.5888034876312773e-06
4, 2.5895733946003816e-06
4, 2.5737243145795208e-06
4, 2.6148760864750072e-06
4, 2.605874438316674e-06
4, 2.5919748495877278e-06
4, 2.5899489700655993e-06
4, 2.5751517059586795e-06
4, 2.5941731709926451e-06
4, 2.5775729400413485e-06
4, 2.5665299528381058e-06
4, 2.8256256436597409e-06
4, 2.5633174412695464e-06
4, 2.5761736258837119e-06
4, 2.5910498926989635e-06
4, 2.5799426802724006e-06
4, 2.5928863930670201e-06
4, 2.5842013241068196e-06
4, 2.5792133545505974e-06
4, 2.6054104252873099e-06
4, 2.5699217266671519e-06
4, 2.5914758252861823e-06
4, 2.5872441219436691e-06
4, 2.5859768957674437e-06
4, 2.5812493509663109e-06
4, 2.5940449478919292e-06
4, 2.5888165600218645e-06
4, 2.5684495481411123e-06
4, 2.5554331983240126e-06
4, 2.6096728203294626e-06
4, 2.620263161799504e-06
4, 2.6331464005785375e-06
4, 2.6241497540305155e-06
4, 2.6077093472632677e-06
4, 2.6178471566730694e-06
4, 2.6226173288348131e-06
4, 2.6329714578905922e-06
4, 2.6053818933739413e-06
4, 2.6366038773794046e-06
4, 2.6093727237107655e-06
4, 2.6280154304365878e-06
4, 2.6248441821530989e-06
4, 2.6319022500135225e-06
4, 2.6333494204880044e-06
4, 2.6183245831119057e-06
4, 2.6389364465520043e-06
4, 2.6525161595669305e-06
4, 2.5830485666029535e-06
4, 2.7459287345518518e-06
4, 2.5785510958761547e-06
4, 2.5871618227194505e-06
4, 2.6141668808674122e-06
4, 2.6053052777978041e-06
4, 2.6067709769650313e-06
4, 2.6154704823913585e-06
4, 2.6244589444861429e-06
4, 2.6260846951833418e-06
4, 2.6197882361658236e-06
4, 2.615394889871876e-06
4, 2.6177641754110815e-06
4, 2.5984981998366548e-06
4, 2.597066261539031e-06
4, 2.5869919953147789e-06
4, 2.5790081748548595e-06
4, 2.5715056457144718e-06
4, 2.5821899947237799e-06
4, 2.6054014451233413e-06
4, 2.6221546798809885e-06
4, 2.6392109667543352e-06
4, 2.6136206822867915e-06
4, 2.6319901192128609e-06
4, 2.6125230561693144e-06
4, 2.6279509778673448e-06
4, 2.6089542935390141e-06
4, 2.5758039614124989e-06
4, 2.6033873875892224e-06
4, 2.5825228291554254e-06
4, 2.5843365949311564e-06
4, 2.5767245987287214e-06
4, 2.5934946570846896e-06
4, 2.5853585148561893e-06
4, 2.560258729218069e-06
4, 2.5631002122398759e-06
4, 2.565267728272192e-06
4, 2.5655749862874717e-06
4, 2.5568259194498752e-06
4, 2.5624411364083583e-06
4, 2.5640016388255833e-06
4, 2.5415071237950072e-06
4, 2.5485357503583692e-06
4, 2.5459621945071188e-06
4, 2.5217404188246105e-06
8, 2.6354899010281169e-06
8, 2.6427665832189923e-06
8, 2.6340887117799036e-06
8, 2.6358968005664527e-06
8, 2.6486218448438265e-06
8, 2.6447817588655548e-06
8, 2.6592107802040261e-06
8, 2.6539720054774974e-06
8, 2.6430834647589029e-06
8, 2.6443107556010677e-06
8, 2.6365778458272652e-06
8, 2.6484381717561306e-06
8, 2.6614480457103394e-06
8, 2.6646786916538188e-06
8, 2.65340734712374e-06
8, 2.6414670051962741e-06
8, 2.6383666125686975e-06
8, 2.6467660192399309e-06
8, 2.6363477998312899e-06
8, 2.6208503830569645e-06
8, 2.6493260765587787e-06
8, 2.6515362912019288e-06
8, 2.6646361831545627e-06
8, 2.6341794117328623e-06
8, 2.6317621102296987e-06
8, 2.6298740054445496e-06
8, 2.625133284845671e-06
8, 2.6295141607690272e-06
8, 2.6279624868870829e-06
8, 2.6275296730764733e-06
8, 2.6213209316850959e-06
8, 2.6191645914500941e-06
8, 2.6190809383606486e-06
8, 2.6219140048110838e-06
8, 2.629100669003534e-06
8, 2.6256008783374904e-06
8, 2.6368690404130798e-06
8, 2.6217478352230816e-06
8, 2.6179545767894454e-06
8, 2.629646005312175e-06
8, 2.6174549314345504e-06
8, 2.635183703442565e-06
8, 2.6358224675222988e-06
8, 2.6437206376113918e-06
8, 2.6388873985141321e-06
8, 2.622112680898517e-06
8, 2.6214173145925007e-06
8, 2.6232676845601281e-06
8, 2.6275985504843589e-06
8, 2.6367490164151796e-06
8, 2.641630219647964e-06
8, 2.6250434941654237e-06
8, 2.6319728341805577e-06
8, 2.6497363858697821e-06
8, 2.6374205143125226e-06
8, 2.6342087357778038e-06
8, 2.6337538721039437e-06
8, 2.6532448146265833e-06
8, 2.6435897023409554e-06
8, 2.6378835614407851e-06
8, 2.6335952040158103e-06
8, 2.6385461939291922e-06
8, 2.6371945600437485e-06
8, 2.642851372899327e-06
8, 2.6434496743434053e-06
8, 2.6373639120862401e-06
8, 2.6402224381725936e-06
8, 2.6489334980656467e-06
8, 2.6396159532741128e-06
8, 2.6434605856159414e-06
8, 2.6322713029480633e-06
8, 2.6233011003322708e-06
8, 2.6521452766003654e-06
8, 2.6493201662861547e-06
8, 2.6303952460263395e-06
8, 2.6439840993795098e-06
8, 2.6506345199904327e-06
8, 2.6448460899098839e-06
8, 2.6412062712462903e-06
8, 2.6373575471772605e-06
8, 2.658013949997692e-06
8, 2.6775842265643985e-06
8, 2.6869965630360923e-06
8, 2.6908025512876877e-06
8, 2.6880854171079515e-06
8, 2.6820869450310773e-06
8, 2.6872034225779274e-06
8, 2.6811169783662291e-06
8, 2.6844003621269676e-06
8, 2.6830021280150662e-06
8, 2.6873523159844135e-06
8, 2.6868158450847084e-06
8, 2.6888914873665763e-06
8, 2.6859483989180664e-06
8, 2.6771261804360486e-06
8, 2.6635102762197148e-06
8, 2.6597329300585274e-06
8, 2.6718919520730763e-06
8, 2.6679418440967295e-06
8, 2.6659450812225724e-06
16, 2.6786455356417314e-06
16, 2.6780655612126393e-06
16, 2.6866215476179891e-06
16, 2.6810177037807833e-06
16, 2.6884201046837547e-06
16, 2.6705072580924439e-06
16, 2.6812622384538645e-06
16, 2.6900432149394658e-06
16, 2.7084133140979132e-06
16, 2.775908065546193e-06
16, 2.7191814756963589e-06
16, 2.789689276118346e-06
16, 2.7456180373885795e-06
16, 2.784722676912478e-06
16, 2.7375629379901726e-06
16, 2.7415368536904476e-06
16, 2.7346544298618349e-06
16, 2.7657116969193756e-06
16, 2.7657053335635706e-06
16, 2.7653458039605835e-06
16, 2.7580983962240076e-06
16, 2.7467811679246661e-06
16, 2.747887482783921e-06
16, 2.6992550815181535e-06
16, 2.6886582760010305e-06
16, 2.7251025782729896e-06
16, 2.703054913984618e-06
16, 2.6899314016874618e-06
16, 2.7096918940893206e-06
16, 2.7122599626820865e-06
16, 2.7044284897876866e-06
16, 2.6769510648959202e-06
16, 2.6914826969276585e-06
16, 2.6882746565510671e-06
16, 2.6878660382032976e-06
16, 2.7276774647469752e-06
16, 2.6911886189843808e-06
16, 2.7236617327085528e-06
16, 2.7216559120537073e-06
16, 2.7162752401950943e-06
16, 2.6980101364074307e-06
16, 2.6593227512141796e-06
16, 2.7095123565505341e-06
16, 2.7094119064338969e-06
16, 2.6604836091231928e-06
16, 2.7062993163943814e-06
16, 2.6849438943125201e-06
16, 2.6944416573770226e-06
16, 2.6891805257024622e-06
16, 2.6850025280910099e-06
16, 2.7040930500316761e-06
16, 2.7003550330216038e-06
16, 2.6927390051737481e-06
16, 2.6954688848141287e-06
16, 2.6778033000483869e-06
16, 2.7089287459181248e-06
16, 2.7135962674011538e-06
16, 2.7210995729461771e-06
16, 2.6876146856489968e-06
16, 2.7053375406169843e-06
16, 2.700344578937067e-06
16, 2.7248066822280531e-06
16, 2.7234926492543032e-06
16, 2.7340930909747434e-06
16, 2.7285942425083219e-06
16, 2.7039216939503535e-06
16, 2.7334003942428188e-06
16, 2.7188083103309324e-06
16, 2.7019313271596062e-06
16, 2.6987760117311137e-06
16, 2.6595131973629176e-06
16, 2.6696304785675862e-06
16, 2.6847216313847568e-06
16, 2.655787452539041e-06
16, 2.6627707810097057e-06
16, 2.6674583016109794e-06
16, 2.7016027052848149e-06
16, 2.7097100751059065e-06
16, 2.6909959002085697e-06
16, 2.6892773396157822e-06
16, 2.7024735759792822e-06
16, 2.7093696355703343e-06
16, 2.7299841812263181e-06
16, 2.7210227581511014e-06
16, 2.6701409106082366e-06
16, 2.7246707791290729e-06
16, 2.6921926656253401e-06
16, 2.7045689381408134e-06
16, 2.6824512769385858e-06
16, 2.7195600953667614e-06
16, 2.7056738894238246e-06
16, 2.7250066734104986e-06
16, 2.7265366059562064e-06
16, 2.6833044211418819e-06
16, 2.6829826171483103e-06
16, 2.6623930703901325e-06
16, 2.6998064208461228e-06
16, 2.7025999340445545e-06
16, 2.6688064239908277e-06
16, 2.7043098586544635e-06
32, 2.676275808636735e-06
32, 2.6919320225715638e-06
32, 2.6844659956490122e-06
32, 2.7302062002623953e-06
32, 2.7283989801639463e-06
32, 2.6909734417752523e-06
32, 2.6961152509945195e-06
32, 2.6565690229578716e-06
32, 2.691916576245936e-06
32, 2.6825997160702218e-06
32, 2.7147253475538115e-06
32, 2.6793550790810004e-06
32, 2.6588496275064423e-06
32, 2.7155857987520173e-06
32, 2.6680538203658129e-06
32, 2.7064860957424815e-06
32, 2.7317144885295774e-06
32, 2.7045462189651117e-06
32, 2.7077372481183309e-06
32, 2.7194601006624175e-06
32, 2.6641104642937822e-06
32, 2.7469300278803197e-06
32, 2.6784001327142484e-06
32, 2.7169132741486156e-06
32, 2.6821154283314217e-06
32, 2.6981023753561624e-06
32, 2.6939182383258168e-06
32, 2.6644611867462717e-06
32, 2.6711894244682497e-06
32, 2.6968993791719764e-06
32, 2.722580258439227e-06
32, 2.6974727104349835e-06
32, 2.6527092587657093e-06
32, 2.704218211697369e-06
32, 2.7402971939342779e-06
32, 2.6603915342470494e-06
32, 2.7560896989775868e-06
32, 2.6898322308935769e-06
32, 2.7559715800169036e-06
32, 2.7372333698156403e-06
32, 2.6610411885308058e-06
32, 2.8035826072460269e-06
32, 2.7276066745199806e-06
32, 2.7587928059624461e-06
32, 2.7565630834277085e-06
32, 2.74201173607896e-06
32, 2.788827731841948e-06
32, 2.7417600518319665e-06
32, 2.7451100872784126e-06
32, 2.717900021774013e-06
32, 2.7667667444159347e-06
32, 2.7402099676248506e-06
32, 2.7118232555505708e-06
32, 2.7584720675538227e-06
32, 2.7637937810362838e-06
32, 2.7503245850888693e-06
32, 2.7737375803110078e-06
32, 2.7236914852770363e-06
32, 2.7907821463375556e-06
32, 2.7732042277731545e-06
32, 2.6868129285370432e-06
32, 2.7875138855561977e-06
32, 2.7552410596754493e-06
32, 2.7624017945150049e-06
32, 2.7104894199022434e-06
32, 2.7714451638663689e-06
32, 2.7535664962559211e-06
32, 2.7616903549287379e-06
32, 2.7407514976292123e-06
32, 2.7800215090193399e-06
32, 2.7125728566472122e-06
32, 2.7580095863923795e-06
32, 2.7108246960291046e-06
32, 2.7438016926370015e-06
32, 2.7697478852620939e-06
32, 2.7597223113222818e-06
32, 2.779618995945628e-06
32, 2.7166606812942319e-06
32, 2.7495086556527675e-06
32, 2.7694053402761133e-06
32, 2.7177909888872284e-06
32, 2.8076540769600285e-06
32, 2.7413075653518119e-06
32, 2.7976957399670671e-06
32, 2.7450492105832914e-06
32, 2.7785759146620588e-06
32, 2.7491334008007516e-06
32, 2.6976707868459747e-06
32, 2.7840402795047296e-06
32, 2.7568102246377525e-06
32, 2.7138594447112665e-06
32, 2.7483147455424797e-06
32, 2.7424969324251499e-06
32, 2.7445649228444914e-06
32, 2.7446975795234121e-06
32, 2.7697969500611468e-06
32, 2.7210210881582119e-06
32, 2.6713193553250012e-06
32, 2.7564704054739415e-06
32, 2.7181289908362597e-06
64, 2.781911362797661e-06
64, 2.771165752039086e-06
64, 2.8014037808944377e-06
64, 2.8290366481619272e-06
64, 2.762901852702537e-06
64, 2.8175648599572582e-06
64, 2.8251497833817092e-06
64, 2.7097728953026888e-06
64, 2.7927404839625369e-06
64, 2.7915876772668626e-06
64, 2.7833455632536964e-06
64, 2.7762471787181281e-06
64, 2.7531402123834189e-06
64, 2.8460981872579042e-06
64, 2.7383189307086417e-06
64, 2.8387819494885079e-06
64, 2.7801630905961899e-06
64, 2.767086450235653e-06
64, 2.7713236956336113e-06
64, 2.8119732936223349e-06
64, 2.7659826605175901e-06
64, 2.8011006018106932e-06
64, 2.7332992291125171e-06
64, 2.7952385343771001e-06
64, 2.747614002018644e-06
64, 2.8277821766237999e-06
64, 2.7511559325119673e-06
64, 2.7524212967117858e-06
64, 2.7377742976240711e-06
64, 2.7171308882752358e-06
64, 2.8317343973741663e-06
64, 2.8187321902018542e-06
64, 2.8500957940986516e-06
64, 2.7293506392493816e-06
64, 2.7558651932498866e-06
64, 2.8025620339209572e-06
64, 2.7886466586101821e-06
64, 2.8147091671504939e-06
64, 2.7152664276823896e-06
64, 2.7833183315994679e-06
64, 2.7636480000283982e-06
64, 2.7997462808737283e-06
64, 2.7971955825943232e-06
64, 2.7451486295891553e-06
64, 2.8384896630664551e-06
64, 2.7925734631499351e-06
64, 2.7199339332171582e-06
64, 2.7753321951360499e-06
64, 2.8332539236801178e-06
64, 2.7945704511266936e-06
64, 2.7908796542569211e-06
64, 2.7472726986189801e-06
64, 2.7927895009401483e-06
64, 2.7497035776197794e-06
64, 2.8372043289868689e-06
64, 2.8140084059150132e-06
64, 2.8034171078637331e-06
64, 2.7349095275992307e-06
64, 2.7902642188713566e-06
64, 2.6998841739305045e-06
64, 2.8400600217936333e-06
64, 2.7627693253186246e-06
64, 2.7213263784700434e-06
64, 2.7976730442651297e-06
64, 2.7934412451980175e-06
64, 2.7725001030962833e-06
64, 2.7110909073673492e-06
64, 2.7624516226859585e-06
64, 2.7078158470854658e-06
64, 2.8095514918396113e-06
64, 2.8307849203633983e-06
64, 2.8208889372167531e-06
64, 2.874411845881107e-06
64, 2.7788904646219101e-06
64, 2.7954454949492368e-06
64, 2.8399347561841818e-06
64, 2.801785024053637e-06
64, 2.8468043948242305e-06
64, 2.8161070587342247e-06
64, 2.8310463442439921e-06
64, 2.7664002125490944e-06
64, 2.8546924973324259e-06
64, 2.7814447937885457e-06
64, 2.8206837920882316e-06
64, 2.8482022864079613e-06
64, 2.7352744317658927e-06
64, 2.7669938626112761e-06
64, 2.7740704618234614e-06
64, 2.7657611763965317e-06
64, 2.8385931433525233e-06
64, 2.7535722879638449e-06
64, 2.8039127239706922e-06
64, 2.7154225558332996e-06
64, 2.7546325070351418e-06
64, 2.8216296382117688e-06
64, 2.8063835427310269e-06
64, 2.7499758941620644e-06
64, 2.8264024394762212e-06
64, 2.7388308858081381e-06
64, 2.817085582842836e-06
128, 5.3683716209482128e-06
128, 3.7140455749248252e-06
128, 3.7092186423591141e-06
128, 3.6747886976843212e-06
128, 3.5749125051591183e-06
128, 3.7620684806011066e-06
128, 3.5860956237009991e-06
128, 3.5717090454083009e-06
128, 3.5302126454008229e-06
128, 3.6509185739528346e-06
128, 3.6503822481121999e-06
128, 3.5415733312818329e-06
128, 3.6450443564685865e-06
128, 3.6228411914309639e-06
128, 3.4765257039886503e-06
128, 3.5889439487735586e-06
128, 3.6055881689494686e-06
128, 3.6203733677993951e-06
128, 3.5383734953542626e-06
128, 3.5244326473210107e-06
128, 3.6963758127698638e-06
128, 3.620775612179871e-06
128, 3.6285487130458254e-06
128, 3.6494473017143369e-06
128, 3.6804636048899549e-06
128, 3.4996891821868687e-06
128, 3.5344996283026522e-06
128, 3.515652123592243e-06
128, 3.6422069028657696e-06
128, 3.5161884494328777e-06
128, 3.6092192398434946e-06
128, 3.5482121754713094e-06
128, 3.4545943256945924e-06
128, 3.4600626749751171e-06
128, 3.5988188671230808e-06
128, 3.6288313712591327e-06
128, 3.6449066511851806e-06
128, 3.6663886753965443e-06
128, 3.5133944817090313e-06
128, 3.5802612682724739e-06
128, 3.5723033524208961e-06
128, 3.5451391733574033e-06
128, 3.595314630042718e-06
128, 3.7315450173871528e-06
128, 3.6294582926809557e-06
128, 3.5876719868136753e-06
128, 3.6197065843218497e-06
128, 3.6729441716513279e-06
128, 3.5741949881561069e-06
128, 3.5479367649044973e-06
128, 3.5460741197552663e-06
128, 3.6248632848030864e-06
128, 3.6300707188097881e-06
128, 3.5996233558840325e-06
128, 3.6109478035325672e-06
128, 3.5640736498257529e-06
128, 3.5581813132252675e-06
128, 3.5719663368588754e-06
128, 3.6548794127623858e-06
128, 3.572759954150085e-06
128, 3.6218555115076354e-06
128, 3.4909195299278436e-06
128, 3.5598808863283594e-06
128, 3.6678454523420518e-06
128, 3.5044436382876295e-06
128, 3.6163980336968538e-06
128, 3.6185179702966592e-06
128, 3.4724815172444058e-06
128, 3.4635922788182121e-06
128, 3.5149128636497469e-06
128, 3.5252878696074284e-06
128, 3.5217039084156199e-06
128, 3.5173589443418304e-06
128, 3.6357999833641348e-06
128, 3.5369964425202008e-06
128, 3.484371281319555e-06
128, 3.6220693170792399e-06
128, 3.5887627576111819e-06
128, 3.5005733950592666e-06
128, 3.4798451260833888e-06
128, 3.4832660152290583e-06
128, 3.5809389232197624e-06
128, 3.5479585078439825e-06
128, 3.6129698969046892e-06
128, 3.661547247537843e-06
128, 3.7400465067258603e-06
128, 3.5719953274448557e-06
128, 3.5983441462776542e-06
128, 3.6338286235174778e-06
128, 3.6913966796277563e-06
128, 3.6683745305361914e-06
128, 3.6504293578144178e-06
128, 3.6802824137275786e-06
128, 3.6761476314021458e-06
128, 3.6747053497496284e-06
128, 3.6548105601206826e-06
128, 3.6533863975844029e-06
128, 3.5563549063085119e-06
128, 3.6348541654965292e-06
128, 3.5971591560757113e-06
256, 4.8472452186798865e-06
256, 3.9057358521823736e-06
256, 3.6279706991920177e-06
256, 3.7486238997111951e-06
256, 3.6361143570537714e-06
256, 3.6824061427005502e-06
256, 3.7775743146275365e-06
256, 3.810307776281076e-06
256, 3.8256998672041783e-06
256, 3.829735598360845e-06
256, 3.7785417349763621e-06
256, 3.7988431231920107e-06
256, 3.7970743322557257e-06
256, 3.7690696790236837e-06
256, 3.8008501594380817e-06
256, 3.7846711370372031e-06
256, 3.8069001463956612e-06
256, 3.7938544107962023e-06
256, 3.7766213333883953e-06
256, 3.7612075838007669e-06
256, 3.7763758685237676e-06
256, 3.7662612721901529e-06
256, 3.749266440092131e-06
256, 3.7875012025352597e-06
256, 3.8208483263503676e-06
256, 3.7765996747238691e-06
256, 3.8260103080623831e-06
256, 3.8275841710179349e-06
256, 3.8034419796263523e-06
256, 3.799153564050216e-06
256, 3.8174406964649528e-06
256, 3.8016082126964892e-06
256, 3.8078603471896446e-06
256, 3.679511101208916e-06
256, 3.9242251321326858e-06
256, 3.6389083247776179e-06
256, 4.0538811175398127e-06
256, 3.6565168190372082e-06
256, 3.6768109876980151e-06
256, 3.8013266500576523e-06
256, 3.911533154720484e-06
256, 3.7893349694651227e-06
256, 3.6877341741739318e-06
256, 3.670219534127287e-06
256, 3.7798051570737086e-06
256, 3.679857639841331e-06
256, 3.9092084580613664e-06
256, 3.7313114072001257e-06
256, 3.968271636223608e-06
256, 3.6991194121597347e-06
256, 3.7750258117683173e-06
256, 3.6991916077081545e-06
256, 3.8684107536493342e-06
256, 3.7701453926951388e-06
256, 3.7712283259214356e-06
256, 3.7649617523185967e-06
256, 3.7450069027353626e-06
256, 3.8135349172954412e-06
256, 3.8136215519535449e-06
256, 3.7731487275094024e-06
256, 3.7620883694914883e-06
256, 3.792121717634127e-06
256, 3.7930169424345328e-06
256, 3.7790471038153006e-06
256, 3.7826785399008166e-06
256, 3.8702012032501458e-06
256, 3.9200377903243372e-06
256, 3.7388847202293633e-06
256, 3.7684632364169571e-06
256, 3.7814728742422059e-06
256, 3.8027850001357324e-06
256, 3.7749897139941076e-06
256, 3.75050098397011e-06
256, 3.7959913990294285e-06
256, 3.8198231495628062e-06
256, 3.7483134588529898e-06
256, 3.7751629833103151e-06
256, 3.7448697311933653e-06
256, 3.6880951519160308e-06
256, 3.8518924121708833e-06
256, 3.6230974996736809e-06
256, 3.9246510858683623e-06
256, 3.709775475106498e-06
256, 3.9108545165653376e-06
256, 3.638865007448566e-06
256, 3.9750147004460183e-06
256, 3.6965925679650417e-06
256, 4.0463150240654172e-06
256, 3.7764480640721874e-06
256, 3.7733869728191879e-06
256, 3.7822092688360881e-06
256, 3.6317104286001635e-06
256, 3.6923041523889055e-06
256, 3.9493564025376193e-06
256, 3.7741089283033858e-06
256, 3.9182834384977357e-06
256, 3.7160203900448112e-06
256, 3.9614419373430948e-06
256, 3.691690490227337e-06
256, 3.9509230459383289e-06
512, 7.5021472114783068e-06
512, 3.9348092216711782e-06
512, 3.8756344180840713e-06
512, 3.8894896323864277e-06
512, 3.9051645077191865e-06
512, 4.2003794358326839e-06
512, 4.0484019196950472e-06
512, 3.8465628257164585e-06
512, 3.7718994113115162e-06
512, 4.1188815465340249e-06
512, 4.0561533891237698e-06
512, 3.8788009148377636e-06
512, 3.7960278300138622e-06
512, 4.1303296501819908e-06
512, 3.9939123850602371e-06
512, 3.8948196631211497e-06
512, 3.8097540919597332e-06
512, 3.7839492926230799e-06
512, 3.8301715484032265e-06
512, 3.798291660272158e-06
512, 3.8720237521024852e-06
512, 3.8840163212556106e-06
512, 3.7569552659988403e-06
512, 4.0671286674646233e-06
512, 4.0190294384956356e-06
512, 3.8832569351563088e-06
512, 3.9002070060143104e-06
512, 4.180578085092398e-06
512, 4.0941943342869101e-06
512, 3.8939599807445822e-06
512, 3.8264176020255453e-06
512, 3.8821250200271603e-06
512, 3.8233514015491195e-06
512, 3.8727688101621777e-06
512, 3.8201132645973792e-06
512, 3.9255533080834605e-06
512, 3.9069841687495888e-06
512, 3.8773394547975979e-06
