m, sec
1, 9.2800509498023968e-07
1, 8.5412693488783038e-07
1, 8.6213564398181843e-07
1, 9.3957814714390497e-07
1, 8.5446068083655358e-07
1, 8.3607594860626312e-07
1, 8.4069990593177322e-07
1, 8.3699360075583086e-07
1, 8.6045079962073464e-07
1, 8.5890882683286313e-07
1, 8.5067115943495666e-07
1, 8.5405485963227711e-07
1, 8.6953228182044574e-07
1, 8.5974269433993441e-07
1, 8.9431480139392989e-07
1, 8.9139902194086376e-07
1, 8.5281895089292809e-07
1, 8.5509455087780132e-07
1, 8.5084316237131642e-07
1, 8.5736546142372887e-07
1, 8.606771432071803e-07
1, 8.6371945224925409e-07
1, 8.6816660351609028e-07
1, 8.6371786068209676e-07
1, 8.514637598793057e-07
1, 8.9613083636212483e-07
1, 8.5582732544954023e-07
1, 8.9667881861856112e-07
1, 8.5661031964926117e-07
2, 8.6897960842692493e-07
2, 8.5112527081032949e-07
2, 8.3740996148552082e-07
2, 8.5421190743479822e-07
2, 8.5770773485662153e-07
2, 8.5383835528585868e-07
2, 8.7584689746079081e-07
2, 8.8299497584580723e-07
2, 8.6203308450328095e-07
2, 8.8694893326161288e-07
2, 8.5255451134366525e-07
2, 8.5429119916452584e-07
2, 9.545548809058498e-07
2, 8.6718210185996493e-07
2, 8.5535183262453959e-07
2, 8.833630713595826e-07
2, 8.8136128201366814e-07
2, 8.7533198435713248e-07
2, 8.7225847776102738e-07
2, 8.8332351075464317e-07
2, 8.4269260956377451e-07
2, 8.4943342970972351e-07
2, 9.4421091951318434e-07
2, 8.4764081137843131e-07
2, 8.5435730402594043e-07
2, 8.6170528851379013e-07
2, 8.6191394796886566e-07
2, 8.5978603077473206e-07
2, 8.5930863203782664e-07
2, 8.6741241733584781e-07
2, 8.6214380872515164e-07
2, 8.6335216921424226e-07
2, 9.485862883155143e-07
2, 8.464657590998212e-07
2, 8.6119651412469137e-07
2, 8.5998298120018471e-07
2, 8.6050204362016572e-07
2, 8.7135222160419679e-07
2, 8.4405517683619942e-07
2, 8.5695108144720556e-07
2, 8.7185940447470604e-07
2, 8.4548578152832619e-07
2, 8.4994055574028313e-07
2, 8.487310584521999e-07
2, 8.731796828246095e-07
2, 8.581565999388149e-07
2, 8.6470376637638942e-07
2, 8.5326484019413644e-07
2, 9.3471614696792545e-07
2, 8.4045800378419364e-07
2, 8.5284308776791449e-07
2, 8.5950785606126431e-07
2, 9.3311746654475574e-07
2, 8.483353955628561e-07
2, 8.6122112582287926e-07
2, 8.697060798230897e-07
2, 8.6610111969798521e-07
2, 8.606511348080337e-07
2, 8.6301613143205573e-07
2, 8.5958686359124391e-07
2, 8.7582632139902634e-07
2, 8.4911239767423814e-07
2, 8.5790906195819545e-07
2, 8.6226891345427751e-07
2, 8.7980233271528684e-07
2, 8.5422168390613382e-07
2, 8.5735481560939619e-07
2, 8.4394405473468145e-07
2, 8.5070778138032946e-07
2, 8.6903303797957301e-07
2, 8.5696949759088426e-07
2, 8.4866103163426125e-07
2, 9.4918151626799363e-07
2, 8.5963068719240526e-07
2, 9.5421207916965773e-07
2, 8.4895944136979562e-07
2, 8.5236330175312479e-07
2, 8.6016822259601459e-07
2, 8.6255368160190184e-07
2, 8.7215036817683946e-07
2, 8.6313407432752878e-07
2, 8.6681599574442645e-07
2, 8.7853502919843435e-07
2, 8.603757452520976e-07
2, 8.5945323286967409e-07
2, 8.735948986566245e-07
2, 8.803437332354706e-07
2, 8.8260931678759754e-07
2, 8.7028300531178958e-07
2, 8.572001541064649e-07
2, 8.63467440632083e-07
2, 9.6815111053619282e-07
2, 8.7829948444718591e-07
2, 8.6354468612362421e-07
2, 8.604425321929077e-07
2, 8.7065252182430559e-07
2, 8.5706652338489508e-07
2, 8.6078647072809218e-07
2, 8.5692146783345062e-07
2, 8.6735427006738081e-07
4, 1.0618732428937755e-06
4, 8.5105570927798843e-07
4, 8.7694086140799429e-07
4, 8.5621759846550077e-07
4, 8.5961585165335992e-07
4, 8.5704786577722928e-07
4, 8.5178105644613462e-07
4, 8.5356185706299362e-07
4, 8.7220842866951132e-07
4, 8.6000563623878116e-07
4, 8.6526812599733407e-07
4, 8.6886985378650669e-07
4, 8.5465470891608199e-07
4, 8.5785721726401826e-07
4, 8.3457165209347548e-07
4, 8.5253243472249349e-07
4, 8.6131412570007729e-07
4, 8.6346163529114717e-07
4, 8.7595213398775684e-07
4, 8.5799703500682033e-07
4, 8.475122957181308e-07
4, 8.6359895222879333e-07
4, 8.5411874090200751e-07
4, 1.0206438323654972e-06
4, 8.417419151670255e-07
4, 8.1913270411816731e-07
4, 8.6362771148808518e-07
4, 8.6006804269471476e-07
4, 8.5231043142843457e-07
4, 8.6640235480845488e-07
4, 8.4754094130446091e-07
4, 8.5475042154977244e-07
4, 8.680947178611676e-07
4, 8.7153002843451733e-07
4, 8.5407327171735647e-07
4, 8.581029782070573e-07
4, 8.5698739176164336e-07
4, 8.6378912709359644e-07
4, 8.6728116047479838e-07
4, 8.753102227734454e-07
4, 8.5972577340725387e-07
4, 8.4685822149692517e-07
4, 8.6503964334446246e-07
4, 8.7030997653736758e-07
4, 8.5686905820858895e-07
4, 8.5936872663478135e-07
4, 8.6649988620953149e-07
4, 8.5690713865073418e-07
4, 8.3744030295311133e-07
4, 8.5358220452312501e-07
4, 8.3796422163325325e-07
4, 8.3228034620594666e-07
4, 1.0373813802544398e-06
4, 8.6935603304338826e-07
4, 8.5413465511663542e-07
4, 8.5708287704941056e-07
4, 8.7180045641022962e-07
4, 8.6801548780691318e-07
4, 8.6307344212718872e-07
4, 8.2428890965759836e-07
4, 8.6793944059558424e-07
4, 8.6836059891841477e-07
4, 8.5220835310889295e-07
4, 1.026973938579657e-06
4, 8.277989033667375e-07
4, 8.6345208676237043e-07
4, 8.5503062540018473e-07
4, 8.7052106722711023e-07
4, 8.6364919567783285e-07
4, 8.6094309715332455e-07
4, 8.6967534039260033e-07
4, 8.505284940819593e-07
4, 8.4215147884776999e-07
4, 8.6821907608118828e-07
4, 8.6010066683470196e-07
4, 8.6568666984204716e-07
4, 8.7643774487983028e-07
4, 8.6498576236065096e-07
4, 8.3178234496105579e-07
4, 8.6295704101448199e-07
4, 8.5234771615984852e-07
4, 8.8007550699783883e-07
4, 8.7193993313414671e-07
4, 8.7902573719720732e-07
4, 8.6507658705699142e-07
4, 8.5950411113207994e-07
4, 8.6013272260988091e-07
4, 8.3252212859532862e-07
4, 8.5934383225618495e-07
4, 8.5711720628382218e-07
4, 8.7199631492311402e-07
4, 8.495028229491929e-07
4, 8.7055914766925546e-07
4, 8.7531738417002796e-07
4, 8.4164802130072109e-07
4, 8.6290554716286457e-07
4, 8.4967935705860067e-07
4, 8.3693570867644615e-07
4, 8.5908636299809824e-07
4, 8.8251765690544763e-07
8, 8.6675898379048172e-07
8, 8.7690578529478022e-07
8, 8.7011147227728401e-07
8, 8.6615136230111209e-07
8, 8.904394003307351e-07
8, 8.588578585650765e-07
8, 8.7767957637215177e-07
8, 1.4123994441535202e-06
8, 8.5032888053247401e-07
8, 7.9967898073678253e-07
8, 8.3818758933579653e-07
8, 8.5960005241572808e-07
8, 8.1243266710456417e-07
8, 8.2287475492187847e-07
8, 8.3357052982566356e-07
8, 8.4240911521648585e-07
8, 8.532349161179961e-07
8, 8.1951499225338526e-07
8, 8.8326637522895541e-07
8, 8.7806397141088125e-07
8, 8.5067122170830289e-07
8, 8.5438741927965113e-07
8, 8.6940860447139889e-07
8, 8.2830652278139437e-07
8, 8.2826583282756084e-07
8, 8.2669324567325526e-07
8, 8.6293094567563556e-07
8, 7.9907385974736919e-07
8, 8.3316613078728407e-07
8, 8.0097014798692071e-07
8, 7.9767107927191104e-07
8, 8.1744412365325168e-07
8, 8.1808970727832082e-07
8, 8.2533001856074153e-07
8, 8.1953726943481371e-07
8, 8.1895783539949637e-07
8, 8.1296345504982341e-07
8, 8.4501077176187867e-07
8, 8.0046663822300239e-07
8, 8.2091913663791048e-07
8, 8.0724003796813721e-07
8, 8.1605202713215212e-07
8, 8.2704581616708704e-07
8, 8.2342327368500937e-07
8, 8.256989559633778e-07
8, 8.2102211177247256e-07
8, 8.0894356039287933e-07
8, 8.0137363775258882e-07
8, 7.8966265986656489e-07
8, 7.8596760288575577e-07
8, 7.9303196989852747e-07
8, 8.1417847071038473e-07
8, 7.9268008135922922e-07
8, 8.012356556186392e-07
8, 7.9296672958148693e-07
8, 7.96955254329889e-07
8, 7.8795845548728924e-07
8, 7.8960264786761479e-07
8, 7.9530833413142943e-07
8, 8.120355422478756e-07
8, 7.9770745018036564e-07
8, 8.3000936325160296e-07
8, 8.1654462562353401e-07
8, 7.8773454708211567e-07
8, 8.2762729606600488e-07
8, 8.2572373364476243e-07
8, 8.0353316044208039e-07
8, 8.0339699685355353e-07
8, 8.071118305158347e-07
8, 8.235567094554021e-07
8, 8.0743303110112436e-07
8, 8.1355334572132139e-07
8, 8.1176776143437856e-07
8, 7.92928085491254e-07
8, 8.0976690683302014e-07
8, 8.2152130249101184e-07
8, 8.0606889471589925e-07
8, 8.0611708616960155e-07
8, 8.0158868074882657e-07
8, 8.1829474827473352e-07
8, 8.0730232314886566e-07
8, 7.7588013142587385e-07
8, 8.1189528693214754e-07
8, 7.8728332049910084e-07
8, 8.0019658422772701e-07
8, 7.8750836549516364e-07
8, 8.0221335110153433e-07
8, 8.0706682151662223e-07
8, 8.1010902069067118e-07
8, 8.1192870270429016e-07
8, 8.2111463027085391e-07
8, 1.0885321893196209e-06
8, 8.0922157052437906e-07
8, 8.0946707415644766e-07
8, 8.0132862875337624e-07
8, 7.9663746351726701e-07
8, 7.6529119606567411e-07
8, 8.0132976534426546e-07
8, 7.854843244396654e-07
8, 8.2640977990548727e-07
16, 7.5540078550271722e-07
16, 7.3632571742614922e-07
16, 7.637917791825495e-07
16, 7.6810795252005488e-07
16, 7.6836748653181941e-07
16, 7.6272137183105149e-07
16, 7.5892017578834317e-07
16, 7.520218435702177e-07
16, 7.6168323578399348e-07
16, 7.6494081943078182e-07
16, 7.6173641525750745e-07
16, 7.5226410561622558e-07
16, 7.7156098209514221e-07
16, 7.8249322736827618e-07
16, 7.7282501727328062e-07
16, 8.4970753663571772e-07
16, 7.416423012012968e-07
16, 7.5483399231065009e-07
16, 7.6974833474152262e-07
16, 7.5807066778836448e-07
16, 7.7101827875005141e-07
16, 7.5611257230205727e-07
16, 7.5716479863696933e-07
16, 7.6555670136763102e-07
16, 7.7226322386077468e-07
16, 7.6627985130233723e-07
16, 7.6210503536878769e-07
16, 7.4930650874310557e-07
16, 7.5697162533574364e-07
16, 7.8536400988719821e-07
16, 7.5234637471627696e-07
16, 7.637176915399618e-07
16, 7.4516532769023993e-07
16, 8.0147784488732902e-07
16, 1.4474929986260703e-06
16, 7.7270638614005722e-07
16, 7.7066147629955214e-07
16, 7.5347541584626473e-07
16, 7.6272864423768587e-07
16, 7.6256728771548549e-07
16, 7.6479718939975279e-07
16, 7.9008380179291185e-07
16, 7.6218684994342448e-07
16, 7.7131826552371974e-07
16, 7.732181817569519e-07
16, 7.7054648136964594e-07
16, 7.6005830742662391e-07
16, 7.5642392221109176e-07
16, 7.6051056021419954e-07
16, 7.7262366251459114e-07
16, 7.6521444373040041e-07
16, 7.6895291526588708e-07
16, 7.5949196875997149e-07
16, 7.8191052578669629e-07
16, 7.4902788466392579e-07
16, 7.5833701968134879e-07
16, 7.6719981074158654e-07
16, 7.5413084149418832e-07
16, 7.4872607978859898e-07
16, 7.6723980897807564e-07
16, 7.7526127349579838e-07
16, 7.5663209485100092e-07
16, 7.6064237258444769e-07
16, 7.5616893345347372e-07
16, 7.5811157507568298e-07
16, 7.6840203046333272e-07
16, 7.610618995421686e-07
16, 7.5095370884579299e-07
16, 7.6358724274595754e-07
16, 7.577165924903531e-07
16, 7.6240593119328521e-07
16, 7.5948787803123959e-07
16, 7.8769436168810286e-07
16, 7.6426721276627217e-07
16, 7.6884655631885926e-07
16, 7.6028829728643621e-07
16, 7.7385088113414305e-07
16, 7.7534899690082566e-07
16, 7.6787841718565728e-07
16, 7.7525218298750541e-07
16, 7.7410677894259039e-07
16, 7.701387720727059e-07
16, 7.5790022075787122e-07
16, 7.715614366205568e-07
16, 7.9098012591059931e-07
16, 7.6667619746391111e-07
16, 7.6809704391010331e-07
16, 7.6275955196588199e-07
16, 7.7505355538130393e-07
16, 7.5312270412449725e-07
16, 7.7792388337481136e-07
16, 7.4717478454840251e-07
16, 7.4846109147185866e-07
16, 7.884861449604211e-07
16, 7.6266228352714714e-07
16, 7.6033829508204758e-07
16, 7.5418220286604369e-07
16, 7.5957241975836427e-07
16, 7.5197002767294774e-07
16, 7.9409817025509041e-07
32, 8.0180422561924627e-07
32, 7.2739200621116449e-07
32, 7.5776129961013793e-07
32, 7.6070246173114307e-07
32, 7.9277902841567994e-07
32, 7.3605194324400371e-07
32, 7.8928088996468522e-07
32, 7.294463675196578e-07
32, 7.6460856490018892e-07
32, 7.9993794604045584e-07
32, 7.1683307973349971e-07
32, 7.9767733085446241e-07
32, 7.7715552434688664e-07
32, 7.6225890618998833e-07
32, 8.0554496224333605e-07
32, 7.2067376317047496e-07
32, 7.8735827672772287e-07
32, 7.9409560052359974e-07
32, 7.5545343683987126e-07
32, 7.85342985536994e-07
32, 7.5527534979145704e-07
32, 7.6268867748539618e-07
32, 7.615501924258907e-07
32, 7.787455872791569e-07
32, 7.7562270368017806e-07
32, 7.6528275158347156e-07
32, 7.6353004792841473e-07
32, 7.6953866859761677e-07
32, 7.6737073136538998e-07
32, 7.7910357859076518e-07
32, 7.6252512815521984e-07
32, 7.6917522564166928e-07
32, 7.4151630808667443e-07
32, 7.8212288094729908e-07
32, 7.6658024293620413e-07
32, 7.590106347712075e-07
32, 7.7756894070927687e-07
32, 7.7305952223335829e-07
32, 7.483526700880469e-07
32, 7.7009473632021647e-07
32, 7.7186016047873146e-07
32, 7.8480508996219165e-07
32, 7.3020687190497789e-07
32, 7.603726372486208e-07
32, 7.5010809956527334e-07
32, 7.6711904711839635e-07
32, 7.8675859585040951e-07
32, 7.6479664662989179e-07
32, 7.2821520450638558e-07
32, 7.4395501032108219e-07
32, 7.7174749316238773e-07
32, 7.830814617436107e-07
32, 7.6754972702119406e-07
32, 7.8754363263525614e-07
32, 7.3650079529459878e-07
32, 7.8925726617254865e-07
32, 7.3603195388142651e-07
32, 7.6390984581737984e-07
32, 7.7921897172927852e-07
32, 8.142603243269571e-07
32, 7.4885694718942414e-07
32, 7.9354135001577977e-07
32, 7.7375551549399777e-07
32, 7.3978995404592377e-07
32, 7.5065871564353383e-07
32, 7.6399979794897687e-07
32, 8.0029321152989452e-07
32, 7.4251123317858067e-07
32, 7.8490685398985697e-07
32, 7.9528224177476832e-07
32, 7.717965579614407e-07
32, 7.2695133162707812e-07
32, 7.8301967644109958e-07
32, 7.7867562451013707e-07
32, 6.953645043256806e-07
32, 7.9674328245767733e-07
32, 7.3482259744551123e-07
32, 7.9572745939580403e-07
32, 7.3097646236419677e-07
32, 7.7331302369513166e-07
32, 7.8858307948926601e-07
32, 7.5076138827858902e-07
32, 7.879079841985935e-07
32, 7.5300473992417496e-07
32, 7.6246788588965816e-07
32, 7.7279875191246588e-07
32, 7.7443424521422964e-07
32, 7.3967637812219017e-07
32, 7.5551613074977225e-07
32, 7.6193544195919502e-07
32, 7.6539360168503555e-07
32, 7.8159316283900565e-07
32, 7.6391711467649879e-07
32, 7.4028514507340222e-07
32, 7.653581659968306e-07
32, 7.583409911248742e-07
32, 8.0202592582237426e-07
32, 7.7376369296050658e-07
32, 7.5775221353623925e-07
32, 7.5282665287576073e-07
64, 9.0556869148975688e-07
64, 8.0004240046700074e-07
64, 7.8874489484939424e-07
64, 7.9475764410305213e-07
64, 8.0323031945535313e-07
64, 9.6590314459847188e-07
64, 7.852356423411453e-07
64, 7.8333668831960965e-07
64, 9.121188120535243e-07
64, 8.6036959180125481e-07
64, 8.5395381406501493e-07
64, 7.8450764945143613e-07
64, 8.8103660191708841e-07
64, 9.1465135589677691e-07
64, 8.4403967648221736e-07
64, 8.6591758748941256e-07
64, 7.6859347072028745e-07
64, 9.1815879296141063e-07
64, 8.5152111962060016e-07
64, 7.577825039915639e-07
64, 7.981997251975374e-07
64, 7.8016692376740956e-07
64, 8.7957880069405475e-07
64, 8.6562711651097498e-07
64, 8.5460192743565376e-07
64, 7.6835201671946113e-07
64, 9.1857997588014513e-07
64, 8.2009034431003916e-07
64, 9.5002345929601269e-07
64, 7.4282506404564394e-07
64, 8.8111829687977395e-07
64, 8.3296547042928477e-07
64, 7.8041927042992724e-07
64, 7.8540992492820785e-07
64, 9.4520708738479463e-07
64, 8.0229536599350723e-07
64, 7.5739218361428837e-07
64, 8.9130838189208711e-07
64, 8.0026025370082893e-07
64, 8.7114606510128887e-07
64, 7.2730665202261641e-07
64, 3.278043055743502e-06
64, 7.8294636794233412e-07
64, 8.4233134404028134e-07
64, 9.7633105272438095e-07
64, 8.5411901943400122e-07
64, 7.9768050832358016e-07
64, 8.2684016367148237e-07
64, 8.7717152246025343e-07
64, 8.3744598527168441e-07
64, 8.9502459497247288e-07
64, 8.5649725056995889e-07
64, 8.5744309669349625e-07
64, 7.8760298081541151e-07
64, 8.5130145094315676e-07
64, 8.0443758945948431e-07
64, 8.7433579953325657e-07
64, 8.8133070378275641e-07
64, 8.5223640440500265e-07
64, 8.4638522963310075e-07
64, 7.7562105295486158e-07
64, 7.8876668017277705e-07
64, 8.8199697158954764e-07
64, 8.2884804430993212e-07
64, 7.9603934729540792e-07
64, 8.0009504833184253e-07
64, 9.315222734131543e-07
64, 8.7598785322312028e-07
64, 8.6953576661457559e-07
64, 7.2318377957241813e-07
64, 7.890680438129061e-07
64, 8.5775353755170144e-07
64, 8.318144791772259e-07
64, 8.7618392113356564e-07
64, 8.5089479157334414e-07
64, 8.7580812430521199e-07
64, 8.6671456723650061e-07
64, 7.3707736955981039e-07
64, 8.4527236269696178e-07
64, 8.4165418357179875e-07
64, 8.9381914041195701e-07
64, 8.5278829926403407e-07
64, 8.4385450123346335e-07
64, 8.7576455365844636e-07
64, 8.684737320996632e-07
64, 8.421951857691387e-07
64, 8.6554179066105891e-07
64, 7.8258872555013287e-07
64, 7.7550668000710175e-07
64, 8.5563309940910708e-07
64, 8.1836204198833564e-07
64, 1.0255822225620871e-06
64, 7.7532695108919347e-07
64, 8.8764118578931272e-07
64, 8.2549855083982386e-07
64, 7.2713781576639959e-07
64, 8.5307695479885644e-07
64, 8.9055134190453419e-07
64, 8.0227358067012441e-07
64, 7.3354451628456343e-07
128, 1.0009615859632826e-06
128, 1.0546956370776729e-06
128, 9.673288824029469e-07
128, 9.954098887480651e-07
128, 1.0392037926944778e-06
128, 1.0944344828100983e-06
128, 9.0151662840453567e-07
128, 1.0768480685898302e-06
128, 1.2056097562211033e-06
128, 9.3691775770966646e-07
128, 9.1637430371941291e-07
128, 1.1054327863663551e-06
128, 9.1581985876254069e-07
128, 1.0921406026944112e-06
128, 1.0530504213232938e-06
128, 7.9133790638660174e-07
128, 1.0583665700274218e-06
128, 9.3063042437520009e-07
128, 9.6915528931970273e-07
128, 9.5697561938475082e-07
128, 9.5156525127618692e-07
128, 1.0083650568579885e-06
128, 9.444335671250458e-07
128, 9.5477595867349938e-07
128, 1.060490130450475e-06
128, 1.1388951702340567e-06
128, 1.0346486468723312e-06
128, 8.9508796596341557e-07
128, 9.2436483398021893e-07
128, 1.2591118826476516e-06
128, 8.8781132888237329e-07
128, 1.0254731264095827e-06
128, 1.1249035886753395e-06
128, 1.0512312620530333e-06
128, 9.0929335309373727e-07
128, 9.2507872715998256e-07
128, 1.0479589496605127e-06
128, 9.9141281170603832e-07
128, 1.2408151990708675e-06
128, 9.2294791909043428e-07
128, 1.1048348555305125e-06
128, 9.7437721861939484e-07
128, 1.1341697047192763e-06
128, 8.3857806624141652e-07
128, 1.0876543095139679e-06
128, 8.9647589026721995e-07
128, 1.0772720559097913e-06
128, 9.2708270141586715e-07
128, 1.1036716082680551e-06
128, 1.0388667771324573e-06
128, 1.0778663629223865e-06
128, 1.0495570557126739e-06
128, 8.4235046624209628e-07
128, 1.058156388279065e-06
128, 1.0476654199774626e-06
128, 1.0730539256496652e-06
128, 1.095032413645941e-06
128, 1.0620882365026362e-06
128, 1.0536229853964038e-06
128, 1.0525938195941049e-06
128, 8.9822982071902499e-07
128, 9.3130807932248838e-07
128, 1.0819069258433835e-06
128, 8.1916886892764017e-07
128, 1.0883247168147611e-06
128, 1.0882848547590382e-06
128, 8.3341411811368474e-07
128, 1.113887166002845e-06
128, 1.0592290399603343e-06
128, 1.1297124021248131e-06
128, 1.0622911706044979e-06
128, 1.0043317415834864e-06
128, 1.1741006130838208e-06
128, 9.6226277750289855e-07
128, 9.4137868412737721e-07
128, 9.8788683168619058e-07
128, 1.0594500931784337e-06
128, 1.0602255913534052e-06
128, 1.0688213000965489e-06
128, 1.071332609607088e-06
128, 1.1189895091353687e-06
128, 9.7501501151096025e-07
128, 1.0585078991340756e-06
128, 9.4628534080453415e-07
128, 8.2353919976416267e-07
128, 1.1013233708036549e-06
128, 1.061341728913645e-06
128, 1.0758478933735116e-06
128, 1.0904337819448242e-06
128, 1.0757283072063432e-06
128, 1.0791310772357747e-06
128, 8.2289053540285455e-07
128, 1.0531156501417494e-06
128, 1.2322883429694268e-06
128, 1.0312639959591373e-06
128, 8.4481104222716987e-07
128, 1.2209783906138825e-06
128, 1.080040656870905e-06
128, 1.0478357396700968e-06
128, 9.2251668412397811e-07
256, 1.3954966336257697e-06
256, 1.1864616427310678e-06
256, 1.1550349205039268e-06
256, 1.1592727991961694e-06
256, 1.1298097958860471e-06
256, 1.5078040287476177e-06
256, 8.6807927419972972e-07
256, 1.1808881463930588e-06
256, 1.139512877593669e-06
256, 1.1319540036741152e-06
256, 1.1845628998076269e-06
256, 1.1410434232201687e-06
256, 1.2045466276102287e-06
256, 1.1241929822189863e-06
256, 1.1367838858634003e-06
256, 1.0921092805012253e-06
256, 1.145721694757772e-06
256, 1.4295079564863397e-06
256, 8.654874540114588e-07
256, 1.2573360126147898e-06
256, 1.1226985343666963e-06
256, 8.9811984189721044e-07
256, 1.1742244972739109e-06
256, 1.1183090450227723e-06
256, 1.1672215290771898e-06
256, 9.1319427240726559e-07
256, 1.2053768764170565e-06
256, 1.077410266842953e-06
256, 1.1791843314503514e-06
256, 1.1641171204951383e-06
256, 1.1362063214760418e-06
256, 1.154204671697099e-06
256, 1.1788883297018303e-06
256, 1.3911215833915297e-06
256, 1.167885728122652e-06
256, 1.1332751822101978e-06
256, 1.0907808824103007e-06
256, 1.1230739512184794e-06
256, 8.5843394893084381e-07
256, 1.2481382997461067e-06
256, 1.4630427887273389e-06
256, 1.142444016859513e-06
256, 1.1451008130413618e-06
256, 1.1060718995656155e-06
256, 1.2010956803957622e-06
256, 1.2164877713188644e-06
256, 1.1419458675754162e-06
256, 1.1176159677579421e-06
256, 8.8679236035014304e-07
256, 1.1070104416950729e-06
256, 1.3895982573198718e-06
256, 8.9765057083248171e-07
256, 1.1540747197099434e-06
256, 1.1394551211549329e-06
256, 1.1344086523203887e-06
256, 8.4880306277164195e-07
256, 1.3009349043055098e-06
256, 1.1457433534222979e-06
256, 1.1908727907395179e-06
256, 1.2001932360405146e-06
256, 1.1783901804177335e-06
256, 1.387324097544648e-06
256, 1.1860573476599169e-06
256, 8.7466350821561588e-07
256, 1.1235648809477339e-06
256, 1.1465591631194418e-06
256, 1.1938833451086237e-06
256, 8.1229377393574674e-07
256, 1.1365745187729827e-06
256, 1.1341198701267095e-06
256, 1.4198770703271379e-06
256, 8.9806208545847461e-07
256, 1.4436871621959893e-06
256, 9.1769927462866143e-07
256, 1.1310804375382356e-06
256, 1.158334257066712e-06
256, 1.1023249506026276e-06
256, 1.1540169632712076e-06
256, 1.0990400531495264e-06
256, 8.8707392298898032e-07
256, 1.4549352286397948e-06
256, 1.2425431447435719e-06
256, 8.3551908186239787e-07
256, 1.1479236589845762e-06
256, 1.1621028646942257e-06
256, 1.1698277883751448e-06
256, 1.1751486002936844e-06
256, 1.1703548158786094e-06
256, 1.1731704422669818e-06
256, 1.1516128515088282e-06
256, 1.1377513062122257e-06
256, 1.1774155405140662e-06
256, 1.1185978272164515e-06
256, 1.1895299535389094e-06
256, 1.1542696476906768e-06
256, 1.0800020870312241e-06
256, 1.1568903460983158e-06
256, 1.0905715153198834e-06
256, 1.1519593901412432e-06
256, 1.4238261668257011e-06
512, 1.9287260679098278e-06
512, 1.9007863906713632e-06
512, 1.8933501381140489e-06
512, 1.8114080795874962e-06
512, 1.853718780554258e-06
512, 1.838903587598067e-06
512, 1.8031408007328327e-06
512, 1.9526109099388122e-06
512, 1.9114607801804175e-06
512, 1.8490764957207901e-06
512, 1.8412820421732389e-06
512, 1.857544367129986e-06
512, 1.8344905513983506e-06
512, 1.8668862489553597e-06
512, 1.8732049144231357e-06
512, 1.7924807392633878e-06
512, 1.9511351218590368e-06
512, 1.8422706769062923e-06
512, 1.7664753473722017e-06
512, 1.916031424815838e-06
512, 1.8380439052214988e-06
512, 2.0648854283186106e-06
512, 1.8429440947679373e-06
512, 1.8988091212052565e-06
512, 1.8735631154133723e-06
512, 1.8830626056744502e-06
512, 1.914713245171767e-06
512, 1.788540528370784e-06
512, 1.8644648102613596e-06
512, 1.9697329172721278e-06
512, 1.8054905992287855e-06
512, 1.818643739590278e-06
512, 1.8776752627812899e-06
512, 1.8482741255026596e-06
512, 1.9198999955103946e-06
512, 1.8896678319344154e-06
512, 1.8296190179311311e-06
512, 1.9207883339661819e-06
512, 1.8956856085703924e-06
